,projectid,project_oid,subject,category_name,area_name,region_name,price,rooms,size,ward_name,price_million_per_m2,street_name,area_v2,facilities_key,surrounding_key,investor_id,investor_name
7604,338,811272007,4255,0,65,11,3980000000.0,2.0,83.0,279,47.95180722891566,439,65,405,143,53,520
7608,203,1960114542,6392,0,59,36,1600000000.0,2.0,65.0,256,24.615384615384617,648,59,241,43,222,3
7609,203,1960114542,8289,0,59,36,1350000000.0,2.0,48.0,256,28.125,648,59,241,43,222,3
7610,203,1960114542,1849,0,59,36,1600000000.0,2.0,49.7999,256,32.128578571442915,648,59,241,43,222,3
7611,1663,1954568186,9706,0,49,36,1680000000.0,2.0,55.0,224,30.545454545454547,405,49,594,229,1196,230
7615,1663,1954568186,9708,0,49,36,1640000000.0,2.0,55.0,224,29.818181818181817,405,49,594,229,1196,230
7616,3392,901940789,89,3,18,42,1300000000.0,2.2908415841584158,100.0,331,13.0,179,18,526,189,1395,379
7620,2921,992298412,3427,3,55,36,4800000000.0,2.2908415841584158,80.0,22,60.0,513,55,594,229,0,657
7623,2407,438113154,7413,0,1,36,2950000000.0,2.0,85.0,337,34.705882352941174,166,1,355,187,206,325
7629,2755,156155878,10040,3,10,19,860000000.0,2.2908415841584158,100.0,352,8.6,387,10,185,121,1379,108
7632,213,926080752,1889,0,60,11,2950000000.0,2.0,68.0,70,43.38235294117647,618,60,41,124,676,80
7635,4106,590681119,3540,0,75,36,3700000000.0,2.0,70.0,1,52.85714285714285,1236,75,594,229,0,657
7636,2272,1586922901,10086,3,3,19,1830000000.0,2.2908415841584158,80.0,332,22.875,833,3,445,183,665,90
7638,4074,1987990079,9613,2,71,11,450000000.0,2.2908415841584158,80.0,157,5.625,535,71,594,229,279,403
7652,1357,1853083912,8140,1,96,0,2950000000.0,2.0,60.0,146,49.16666666666666,82,96,401,194,906,527
7657,4718,828252411,4376,0,55,36,1350000000.0,2.0,86.0,22,15.69767441860465,186,55,594,130,0,657
7658,428,1604981145,2424,0,54,36,4900000000.0,2.0,89.0,246,55.056179775280896,815,54,501,229,1192,360
7659,428,1604981145,2999,0,54,36,4900000000.0,2.0,89.0,246,55.056179775280896,815,54,501,229,1192,360
7661,428,1604981145,4969,0,54,36,4400000000.0,2.0,89.0,246,49.438202247191015,815,54,501,229,1192,360
7662,228,322975185,6333,0,58,36,2950000000.0,2.0,71.5,16,41.25874125874126,522,58,268,217,408,647
7664,228,322975185,8822,0,58,36,2800000000.0,2.0,68.0,16,41.1764705882353,522,58,268,217,408,647
7668,520,1955966717,3521,0,110,36,4500000000.0,2.0,70.0,217,64.28571428571429,640,110,304,7,898,478
7669,497,1406568340,1441,0,67,11,3550000000.0,2.0,78.0,280,45.51282051282051,242,67,434,6,251,137
7670,497,1406568340,9763,0,67,11,3500000000.0,2.0,78.0,280,44.87179487179487,242,67,434,6,251,137
7671,3642,938695151,5846,0,55,36,2200000000.0,2.0,74.0,19,29.72972972972973,227,55,406,146,427,602
7673,354,1254008887,1969,0,66,11,3300000000.0,2.0,66.0,264,50.0,525,66,550,125,833,500
7674,2000,1913476517,4824,3,110,36,2850000000.0,2.2908415841584158,58.0,130,49.13793103448276,392,110,93,23,0,657
7675,2197,324325936,224,0,78,11,3850000000.0,2.0,90.0,107,42.77777777777778,322,78,305,176,877,464
7679,3586,706193047,4511,0,62,11,3880000000.0,2.0,64.0,287,60.625,888,62,594,229,1344,301
7680,3586,706193047,10516,0,62,11,3950000000.0,2.0,68.0,287,58.088235294117645,888,62,594,229,1344,301
7681,3586,706193047,1462,0,62,11,2950000000.0,2.0,57.0,287,51.75438596491228,888,62,594,229,1344,301
7682,3586,706193047,4267,0,62,11,3000000000.0,2.0,60.0,287,50.0,888,62,594,229,1344,301
7685,3586,706193047,9594,0,62,11,3700000000.0,2.0,65.0,287,56.92307692307692,888,62,594,229,1344,301
7689,1806,2109257051,10407,0,80,36,3250000000.0,2.0,82.0,253,39.63414634146341,713,80,367,175,435,198
7695,1806,2109257051,5523,0,80,36,3250000000.0,2.0,82.0,253,39.63414634146341,909,80,367,175,435,198
7697,1806,2109257051,1904,0,80,36,1970000000.0,2.0,85.0,253,23.176470588235293,909,80,367,175,435,198
7698,1806,2109257051,2492,0,80,36,2850000000.0,2.0,78.0,253,36.53846153846154,909,80,367,175,435,198
7699,1806,2109257051,830,0,80,36,1450000000.0,2.0,75.0,253,19.33333333333333,909,80,367,175,435,198
7700,1806,2109257051,4084,0,80,36,3300000000.0,2.0,82.0,253,40.24390243902439,909,80,367,175,435,198
7701,1806,2109257051,7386,0,80,36,2900000000.0,2.0,77.0,253,37.66233766233766,909,80,367,175,435,198
7707,1806,2109257051,7283,0,80,36,3100000000.0,2.0,82.0,253,37.80487804878049,909,80,367,175,435,198
7708,1806,2109257051,2491,0,80,36,3500000000.0,2.0,88.0,253,39.77272727272727,909,80,367,175,435,198
7709,1806,2109257051,9325,0,80,36,1750000000.0,2.0,48.0,253,36.458333333333336,909,80,367,175,435,198
7723,178,1585037031,2965,0,52,36,1890000000.0,2.0,86.0,19,21.976744186046517,169,52,361,55,108,29
7728,178,1585037031,4899,0,52,36,1920000000.0,2.0,80.0,19,24.0,169,52,361,55,108,29
7732,178,1585037031,733,0,52,36,4000000000.0,2.0,64.0,19,62.5,169,52,361,55,108,29
7738,178,1585037031,7142,0,52,36,4500000000.0,2.0,85.0,19,52.94117647058823,169,52,361,55,108,29
7744,178,1585037031,8732,0,52,36,1630000000.0,2.0,80.0,19,20.375,78,52,361,55,108,29
7776,530,938709895,3857,0,110,36,1730000000.0,2.0,58.0,66,29.82758620689655,1242,110,346,157,573,78
7777,530,938709895,4975,0,110,36,1850000000.0,2.0,73.0,66,25.34246575342466,1242,110,346,157,573,78
7778,530,938709895,7592,0,110,36,1650000000.0,2.0,60.0,66,27.5,1242,110,346,157,573,78
7779,530,938709895,3145,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7780,530,938709895,4985,0,110,36,1640000000.0,2.0,60.0,66,27.33333333333333,1242,110,346,157,573,78
7781,530,938709895,4981,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7782,530,938709895,4972,0,110,36,1770000000.0,2.0,64.0,66,27.65625,1242,110,346,157,573,78
7783,530,938709895,6859,0,110,36,1770000000.0,2.0,63.0,66,28.09523809523809,1242,110,346,157,573,78
7785,530,938709895,82,0,110,36,1650000000.0,2.0,61.0,66,27.049180327868854,1227,110,346,157,573,78
7786,530,938709895,182,0,110,36,1770000000.0,2.0,64.0,66,27.65625,1242,110,346,157,573,78
7787,530,938709895,5457,0,110,36,1800000000.0,2.0,73.0,66,24.65753424657534,1242,110,346,157,573,78
7788,530,938709895,5704,0,110,36,1680000000.0,2.0,64.0,66,26.25,1242,110,346,157,573,78
7789,530,938709895,1477,0,110,36,1700000000.0,2.0,65.0,66,26.153846153846157,1227,110,346,157,573,78
7790,530,938709895,2961,0,110,36,1700000000.0,2.0,61.0,66,27.868852459016395,1242,110,346,157,573,78
7791,530,938709895,6454,0,110,36,1650000000.0,2.0,61.0,66,27.049180327868854,1242,110,346,157,573,78
7792,530,938709895,6193,0,110,36,1730000000.0,2.0,58.0,66,29.82758620689655,1242,110,346,157,573,78
7794,530,938709895,6764,0,110,36,1780000000.0,2.0,64.0,66,27.8125,1242,110,346,157,573,78
7795,530,938709895,4980,0,110,36,1850000000.0,2.0,65.0,66,28.46153846153846,1242,110,346,157,573,78
7796,530,938709895,8209,0,110,36,1900000000.0,2.0,64.0,66,29.6875,1242,110,346,157,573,78
7797,530,938709895,6727,0,110,36,1600000000.0,2.0,57.0,66,28.07017543859649,1242,110,346,157,573,78
7798,530,938709895,4983,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7799,530,938709895,4978,0,110,36,1600000000.0,2.0,58.0,66,27.58620689655172,1242,110,346,157,573,78
7800,530,938709895,4979,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7801,530,938709895,4659,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7802,530,938709895,6532,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7803,530,938709895,6889,0,110,36,1650000000.0,2.0,57.0,66,28.94736842105263,1242,110,346,157,573,78
7804,530,938709895,4974,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7805,530,938709895,3187,0,110,36,1650000000.0,2.0,60.0,66,27.5,1242,110,346,157,573,78
7807,530,938709895,4982,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7808,530,938709895,4976,0,110,36,1640000000.0,2.0,58.0,66,28.27586206896552,1242,110,346,157,573,78
7809,530,938709895,3156,0,110,36,1650000000.0,2.0,60.0,66,27.5,1242,110,346,157,573,78
7810,530,938709895,4984,0,110,36,1800000000.0,2.0,73.0,66,24.65753424657534,1242,110,346,157,573,78
7811,530,938709895,6875,0,110,36,1800000000.0,2.0,69.0,66,26.08695652173913,1242,110,346,157,573,78
7812,530,938709895,1478,0,110,36,1850000000.0,2.0,73.0,66,25.34246575342466,1242,110,346,157,573,78
7813,530,938709895,4977,0,110,36,1900000000.0,2.0,65.0,66,29.23076923076923,1227,110,346,157,573,78
7814,530,938709895,4973,0,110,36,1650000000.0,2.0,60.0,66,27.5,1242,110,346,157,573,78
7815,530,938709895,5323,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7816,530,938709895,3207,0,110,36,1800000000.0,2.0,65.0,66,27.692307692307693,1242,110,346,157,573,78
7818,530,938709895,4971,0,110,36,1730000000.0,2.0,64.0,66,27.03125,1242,110,346,157,573,78
7819,530,938709895,5702,0,110,36,1700000000.0,2.0,60.0,66,28.33333333333333,1242,110,346,157,573,78
7824,2013,1500387192,2153,0,54,36,2600000000.0,2.0,73.0,241,35.61643835616438,38,54,357,168,516,240
7826,2013,1500387192,5752,0,54,36,3250000000.0,2.0,92.0,241,35.32608695652174,38,54,357,168,516,240
7827,2013,1500387192,2154,0,54,36,2900000000.0,2.0,82.0,241,35.36585365853659,38,54,357,168,516,240
7828,2013,1500387192,6605,0,54,36,3200000000.0,2.0,92.0,241,34.78260869565217,38,54,357,168,516,240
7829,2013,1500387192,6604,0,54,36,2750000000.0,2.0,73.0,241,37.67123287671233,38,54,357,168,516,240
7838,1909,208142672,8439,0,109,2,350000000.0,2.0,38.0,305,9.210526315789474,608,109,225,190,260,15
7847,1909,208142672,8442,0,109,2,1140000000.0,2.0,57.0,305,20.0,608,109,225,190,260,15
7854,1909,208142672,8424,0,109,2,389000000.0,2.0,38.0,305,10.236842105263158,608,109,225,190,260,15
7862,1909,208142672,8431,0,109,2,287000000.0,2.0,38.0,305,7.552631578947368,608,109,225,190,260,15
7866,1909,208142672,5924,0,109,2,590000000.0,2.0,60.0,305,9.833333333333334,1240,109,225,190,260,15
7873,150,453747779,9529,0,1,36,1180000000.0,2.0,63.0,337,18.73015873015873,513,1,227,192,1023,525
7875,150,453747779,2324,0,1,36,1540000000.0,2.0,67.0,337,22.98507462686567,513,1,227,192,1023,525
7876,150,453747779,2327,0,1,36,1800000000.0,2.0,76.0,337,23.68421052631579,513,1,227,192,1023,525
7881,155,884643742,2240,0,58,36,5700000000.0,2.0,90.0,13,63.333333333333336,478,58,570,16,842,84
7884,155,884643742,6301,0,58,36,1870000000.0,2.0,90.0,13,20.77777777777778,1041,58,570,16,842,84
7885,155,884643742,10440,0,58,36,1850000000.0,2.0,90.0,13,20.55555555555556,478,58,570,16,842,84
7886,1365,992321904,823,0,118,1,2150000000.0,2.0,60.0,220,35.833333333333336,284,118,467,229,206,325
7887,1365,992321904,822,0,118,1,2150000000.0,2.0,60.4799,220,35.54900057705122,284,118,467,229,206,325
7891,1365,992321904,720,0,118,1,2200000000.0,2.0,60.0,220,36.66666666666666,977,118,467,229,206,325
7894,2347,719894286,4966,0,17,36,950000000.0,2.0,50.0,413,19.0,497,17,243,194,527,311
7895,2347,719894286,4964,0,17,36,950000000.0,2.0,50.0,413,19.0,497,17,243,194,527,311
7896,2347,719894286,7560,0,17,36,1050000000.0,2.0,53.0,413,19.81132075471698,497,17,243,194,527,311
7897,2347,719894286,4963,0,17,36,1000000000.0,2.0,50.0,413,20.0,497,17,243,194,527,311
7898,2347,719894286,5744,0,17,36,1050000000.0,2.0,50.0,413,21.0,497,17,243,194,527,311
7899,2347,719894286,2653,0,17,36,1000000000.0,2.0,70.0,413,14.285714285714286,497,17,243,194,527,311
7901,2764,222714233,7019,0,110,36,2400000000.0,2.0,60.0,187,40.0,870,110,379,185,682,591
7908,2883,912868966,714,0,118,1,2190000000.0,2.0,74.0,1,29.594594594594597,942,118,443,119,1402,266
7909,2883,912868966,1111,0,118,1,2250000000.0,2.0,76.0,1,29.605263157894736,942,118,443,119,1402,266
7912,2883,912868966,7673,0,118,1,2150000000.0,2.0,76.0,1,28.289473684210527,942,118,443,119,1402,266
7913,2883,912868966,9069,0,118,1,2000000000.0,2.0,71.0,1,28.169014084507044,942,118,443,119,1402,266
7917,227,1425664966,4383,0,78,11,4000000000.0,2.0,88.0,117,45.45454545454545,370,78,247,119,460,283
7919,2373,2141863296,2063,0,50,36,2750000000.0,2.0,47.0,5,58.51063829787234,407,50,142,155,282,505
7921,2373,2141863296,8938,0,50,36,2702000000.0,2.0,43.0,5,62.83720930232558,407,50,142,155,282,505
7925,3596,1702201913,5291,0,80,36,3380000000.0,2.0,71.0,196,47.6056338028169,457,80,443,192,457,201
7926,1958,183021107,9509,0,110,36,2100000000.0,2.0,66.0,123,31.818181818181817,923,110,440,160,343,275
7930,1912,946528397,3636,0,14,11,2860000000.0,2.0,69.0,328,41.44927536231884,171,14,71,219,792,445
7931,1871,245105450,661,0,118,1,2680000000.0,2.0,76.5,218,35.032679738562095,401,118,230,190,447,271
7932,3623,1889360578,1584,0,1,36,480000000.0,2.0,42.0,396,11.428571428571429,788,1,91,194,551,313
7937,3387,336827646,6910,1,1,36,1400000000.0,2.0,36.0,371,38.888888888888886,881,1,201,194,273,24
7938,3387,336827646,3115,3,1,36,1499000000.0,2.2908415841584158,85.0,371,17.63529411764706,789,1,201,194,273,24
7939,1900,139487193,1919,0,79,36,1780000000.0,2.0,56.0,24,31.785714285714285,431,79,350,123,918,534
7940,1900,139487193,737,0,79,36,2250000000.0,2.0,76.0,24,29.605263157894736,431,79,350,123,918,534
7941,1900,139487193,736,0,79,36,2000000000.0,2.0,65.0,24,30.76923076923077,431,79,350,123,918,534
7942,1900,139487193,735,0,79,36,1850000000.0,2.0,65.0,24,28.46153846153846,431,79,350,123,918,534
7943,1900,139487193,2821,0,79,36,1800000000.0,2.0,56.0,24,32.142857142857146,431,79,350,123,918,534
7945,1900,139487193,6680,0,79,36,2500000000.0,2.0,58.84,24,42.4881033310673,431,79,350,123,918,534
7946,1900,139487193,4935,0,79,36,2350000000.0,2.0,65.0,24,36.15384615384615,431,79,350,123,918,534
7947,1900,139487193,4637,0,79,36,2350000000.0,2.0,75.0,24,31.33333333333333,431,79,350,123,918,534
7948,2221,1937360040,4088,0,72,11,3542000000.0,2.0,77.0,148,46.0,301,72,92,229,279,403
7955,2172,1962514377,6711,1,107,2,4600000000.0,2.0,90.0,42,51.11111111111112,197,107,255,125,572,345
7965,1894,811281011,1374,0,110,36,2150000000.0,2.0,70.0,31,30.714285714285715,81,110,425,218,189,406
7966,1894,811281011,4111,0,110,36,3200000000.0,2.0,79.0,31,40.50632911392405,81,110,425,218,189,406
7967,1894,811281011,653,0,110,36,2900000000.0,2.0,72.91,31,39.77506514881361,81,110,425,218,189,406
7968,2879,1392549434,2950,0,67,11,2530000000.0,2.0,60.0,179,42.16666666666666,562,67,207,58,478,148
7973,2879,1392549434,2950,0,67,11,2600000000.0,2.0,60.0,179,43.333333333333336,562,67,207,58,478,148
7974,2879,1392549434,7680,0,67,11,3000000000.0,2.0,76.0,179,39.47368421052632,562,67,207,58,478,148
7977,1740,914267513,2354,0,110,36,1750000000.0,2.0,72.6997,186,24.071626155266117,460,110,367,175,1204,49
7979,3567,1806804874,7899,3,127,27,1550000000.0,2.2908415841584158,100.0,295,15.5,921,127,594,194,1137,150
7981,2909,187354360,2306,0,1,36,500000000.0,2.0,41.0,396,12.195121951219512,1145,1,566,72,551,313
7982,2909,187354360,6358,0,1,36,680000000.0,2.0,44.0,396,15.454545454545457,788,1,566,72,551,313
7983,2152,2134724253,7572,0,62,11,3550000000.0,2.0,68.0,75,52.20588235294117,268,62,376,185,610,361
7990,131,1419093286,4507,0,71,11,4550000000.0,2.0,85.0,156,53.52941176470589,386,71,562,229,511,319
7993,40,1995461341,2466,0,110,36,2550000000.0,2.0,40.0,217,63.75,870,110,518,227,1949,375
7994,40,1995461341,1379,0,110,36,2870000000.0,2.0,70.0,217,41.0,870,110,518,227,1949,375
7998,40,1995461341,4182,0,110,36,4800000000.0,2.0,72.0,217,66.66666666666667,870,110,518,227,1949,375
8010,40,1995461341,155,0,110,36,4700000000.0,2.0,73.0,217,64.38356164383562,870,110,518,227,1949,375
8011,40,1995461341,111,0,110,36,1650000000.0,2.0,78.0,217,21.153846153846157,870,110,518,227,1949,375
8012,40,1995461341,2798,0,110,36,5200000000.0,2.0,78.0,217,66.66666666666667,870,110,518,227,1949,375
8016,40,1995461341,3968,0,110,36,4500000000.0,2.0,69.0,217,65.21739130434783,870,110,518,227,1949,375
8029,40,1995461341,7102,0,110,36,4650000000.0,2.0,72.0,217,64.58333333333333,870,110,518,227,1949,375
8032,40,1995461341,3967,0,110,36,4500000000.0,2.0,69.0,217,65.21739130434783,870,110,518,227,1949,375
8034,40,1995461341,5143,0,110,36,4450000000.0,2.0,72.0,217,61.80555555555556,870,110,518,227,1949,375
8043,1281,1810617732,8675,3,45,19,888000000.0,2.2908415841584158,64.0,367,13.875,834,45,511,227,1089,39
8044,1281,1810617732,8224,3,45,19,790000000.0,2.2908415841584158,47.5998,367,16.59670838953105,834,45,511,227,1089,39
8046,1281,1810617732,5034,3,45,19,1150000000.0,2.2908415841584158,65.1999,367,17.638063862061138,834,45,511,227,1089,39
8047,1281,1810617732,10028,3,45,19,1350000000.0,2.2908415841584158,100.0,367,13.5,834,45,511,227,1089,39
8048,1281,1810617732,8314,1,45,19,1200000000.0,2.0,60.0,367,20.0,834,45,511,227,1089,39
8049,1281,1810617732,7907,3,45,19,870000000.0,2.2908415841584158,50.0,367,17.4,834,45,511,227,1089,39
8050,1281,1810617732,7614,3,45,19,1170000000.0,2.2908415841584158,88.5998,367,13.205447416359856,834,45,511,227,1089,39
8052,1281,1810617732,10057,3,45,19,820000000.0,2.2908415841584158,42.0,367,19.52380952380953,834,45,511,227,1089,39
8053,1281,1810617732,10059,3,45,19,780000000.0,2.2908415841584158,40.0,367,19.5,1257,45,511,227,1089,39
8054,1281,1810617732,10060,3,45,19,1370000000.0,2.2908415841584158,100.0,367,13.7,1257,45,511,227,1089,39
8055,1281,1810617732,3443,3,45,19,1000000000.0,2.2908415841584158,59.0,367,16.949152542372882,834,45,511,227,1089,39
8056,1281,1810617732,5036,3,45,19,1650000000.0,2.2908415841584158,100.0,367,16.5,834,45,511,227,1089,39
8059,1281,1810617732,7902,3,45,19,890000000.0,2.2908415841584158,50.0,367,17.8,834,45,511,227,1089,39
8060,1281,1810617732,10219,3,45,19,1400000000.0,2.2908415841584158,102.5999,367,13.645237470991686,834,45,511,227,1089,39
8061,1281,1810617732,60,3,45,19,960000000.0,2.2908415841584158,72.0,367,13.333333333333334,834,45,511,227,1089,39
8062,1281,1810617732,8470,3,45,19,870000000.0,2.2908415841584158,90.0,367,9.666666666666666,834,45,511,227,1089,39
8063,1281,1810617732,3122,3,45,19,1300000000.0,2.2908415841584158,90.0,367,14.444444444444445,834,45,511,227,1089,39
8064,1281,1810617732,9564,1,45,19,1550000000.0,2.0,52.7,367,29.41176470588235,834,45,511,227,1089,39
8066,1281,1810617732,9912,3,45,19,960000000.0,2.2908415841584158,72.0,367,13.333333333333334,834,45,511,227,1089,39
8068,1281,1810617732,262,3,45,19,960000000.0,2.2908415841584158,64.0,367,15.0,834,45,511,227,1089,39
8069,1281,1810617732,8124,3,45,19,1200000000.0,2.2908415841584158,100.0,367,12.0,1257,45,511,227,1089,39
8071,1281,1810617732,9890,1,45,19,1300000000.0,2.0,58.7999,367,22.10888113755296,834,45,511,227,1089,39
8072,1281,1810617732,9889,1,45,19,1100000000.0,2.0,48.0,367,22.916666666666668,834,45,511,227,1089,39
8073,1281,1810617732,9898,1,45,19,1550000000.0,2.0,52.5,367,29.52380952380953,834,45,511,227,1089,39
8074,1281,1810617732,6984,1,45,19,1400000000.0,2.0,48.0,367,29.166666666666668,834,45,511,227,1089,39
8075,1281,1810617732,6898,1,45,19,1300000000.0,2.0,56.0,367,23.214285714285715,834,45,511,227,1089,39
8076,1281,1810617732,6218,3,45,19,1500000000.0,2.2908415841584158,100.0,367,15.0,1257,45,511,227,1089,39
8078,1281,1810617732,8841,2,45,19,160000000.0,2.2908415841584158,60.0,367,2.6666666666666665,1257,45,511,227,1089,39
8079,1281,1810617732,4456,3,45,19,1050000000.0,2.2908415841584158,56.0,367,18.75,834,45,511,227,1089,39
8080,1281,1810617732,9127,3,45,19,1360000000.0,2.2908415841584158,100.0,367,13.6,834,45,511,227,1089,39
8081,1281,1810617732,6219,3,45,19,1500000000.0,2.2908415841584158,100.0,367,15.0,1257,45,511,227,1089,39
8082,1281,1810617732,3774,0,45,19,750000000.0,2.0,60.0,367,12.5,834,45,511,227,1089,39
8083,1281,1810617732,6834,3,45,19,1250000000.0,2.2908415841584158,64.0,367,19.53125,834,45,511,227,1089,39
8085,1281,1810617732,9808,1,45,19,1500000000.0,2.0,84.0,367,17.857142857142858,834,45,511,227,1089,39
8087,1281,1810617732,10051,3,45,19,2000000000.0,2.2908415841584158,100.0,367,20.0,834,45,511,227,1089,39
8088,456,572009021,1615,0,80,36,2950000000.0,2.0,70.0,99,42.142857142857146,73,80,468,211,1244,424
8091,456,572009021,10565,0,80,36,3200000000.0,2.0,90.0,99,35.55555555555556,790,80,468,211,1244,424
8093,456,572009021,1636,0,80,36,3000000000.0,2.0,70.0,99,42.85714285714285,790,80,468,211,1244,424
8102,456,572009021,1878,0,80,36,3000000000.0,2.0,70.0,99,42.85714285714285,73,80,468,211,1244,424
8107,456,572009021,8774,0,80,36,1724000000.0,2.0,70.0,99,24.62857142857143,73,80,468,211,1244,424
8108,456,572009021,1932,0,80,36,3000000000.0,2.0,70.0,99,42.85714285714285,790,80,468,211,1244,424
8109,456,572009021,2623,0,80,36,2500000000.0,2.0,71.0,99,35.2112676056338,790,80,468,211,1244,424
8111,80,1769530405,6107,0,110,36,2300000000.0,2.0,67.0,215,34.32835820895522,1242,110,322,90,738,153
8121,493,1754127976,10379,0,80,36,2100000000.0,2.0,83.0,83,25.301204819277107,812,80,465,149,206,325
8126,1874,983490887,1137,0,80,36,2500000000.0,2.0,67.0,99,37.3134328358209,790,80,507,192,716,401
